CASE_ID,STATE,AGE_BINNED,INCOME_BINNED,STANCE,PEOPLE_TOT_3PLUS,DV7,E2,BB1,BB2,BB3,BTE8,BE10,Co3,BE13,PBC3,PBC5,PBC9,SN4,SN5,attitude,subnorms,pbc,intention
1,1,4.0,3,2,0.0,-1.0,0.5,0.5,0.5,0.0,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.125,0.25,-0.16666666666666666,-1.0
2,4,3.0,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.875,1.0,0.0,0.0
3,2,4.0,3,4,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.5,0.0625,0.5,-0.16666666666666666,-0.5
4,4,4.0,4,4,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.0625,0.0,-0.16666666666666666,-0.5
5,4,4.0,3,0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.3125,0.5,0.16666666666666666,0.5
6,1,3.0,3,4,0.0,-1.0,-0.5,-1.0,-1.0,-0.5,-1.0,-0.5,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.8125,0.0,-0.3333333333333333,-1.0
7,1,2.0,3,2,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,-0.5,-0.5,-0.5,1.0,0.5,0.3125,0.75,-0.5,0.0
8,4,1.0,1,1,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.5,0.25,0.25,-0.3333333333333333,1.0
9,1,4.0,4,4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0,0.5,1.0,0.3125,0.75,-0.16666666666666666,0.0
10,2,4.0,3,2,0.0,-0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.375,0.0,-0.16666666666666666,-0.5
11,3,3.0,3,2,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,-1.0,-0.5,-0.5,1.0,0.5,0.6875,0.75,-0.6666666666666666,0.0
12,3,1.0,1,3,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,-1.0,0.0,0.0,-0.5,0.0,0.3125,-0.25,-0.3333333333333333,0.0
13,1,2.0,4,4,,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-0.5,0.0,-0.5,0.5,0.5,0.1875,0.5,-0.3333333333333333,0.0
14,2,4.0,4,4,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,-0.5,0.0,-0.5,0.5,0.5,0.3125,0.5,-0.3333333333333333,0.0
15,4,3.0,3,4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5
16,1,2.0,3,3,,-1.0,-0.5,-0.5,-0.5,0.0,0.0,-0.5,-1.0,0.5,-1.0,-0.5,0.0,0.0,0.0,-0.3125,0.0,-0.5,-1.0
17,3,3.0,3,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-0.5,0.0,-0.25,-0.25,-0.6666666666666666,-1.0
18,3,2.0,3,3,0.0,-0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.25,0.0,-0.3333333333333333,-0.5
19,1,1.0,3,2,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,-0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.3125,0.5,0.3333333333333333,0.0
20,4,1.0,1,3,1.0,-1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,-1.0,0.0,0.0,0.0,0.375,0.0,-0.3333333333333333,-1.0
21,4,1.0,5,3,0.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,1.0,0.5,0.5,0.75,-0.5,-0.5
22,3,1.0,5,3,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.16666666666666666,0.0
23,1,1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,-0.5,-0.5,0.0,0.5,0.5,0.375,0.5,-0.3333333333333333,0.0
24,3,4.0,5,4,0.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,-0.5
25,4,4.0,4,4,0.0,-0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,-0.5,0.5,-0.5,0.0,0.5,0.4375,0.25,-0.16666666666666666,-0.5
26,1,4.0,3,4,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0625,0.5,0.0,-0.5
27,4,4.0,3,3,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0,0.5,0.0,0.4375,0.25,-0.16666666666666666,0.0
28,3,4.0,5,1,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.25,0.5,-1.0
29,4,2.0,4,4,0.0,-1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.3125,0.0,-0.16666666666666666,-1.0
30,3,3.0,1,3,0.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,-1.0,-1.0,0.0,1.0,0.5,0.5625,0.75,-0.6666666666666666,0.5
31,3,1.0,5,4,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,-0.5,0.0,-0.5,1.0,1.0,0.3125,1.0,-0.3333333333333333,0.5
32,4,3.0,4,2,0.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.375,0.0,-0.3333333333333333,-0.5
33,2,3.0,3,2,0.0,-0.5,0.5,0.5,0.0,0.5,0.0,-0.5,0.0,-0.5,0.0,-1.0,0.0,1.0,-0.5,0.0625,0.25,-0.3333333333333333,-0.5
34,3,1.0,4,5,1.0,-1.0,-1.0,0.0,-0.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.5,-0.4375,0.25,-0.6666666666666666,-1.0
35,3,3.0,3,6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.1875,1.0,0.3333333333333333,0.0
36,1,2.0,1,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.3333333333333333,0.0
37,2,4.0,3,3,0.0,-0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.1875,0.25,0.0,-0.5
38,4,2.0,2,3,0.0,-0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.3125,0.0,-0.16666666666666666,-0.5
39,2,2.0,3,3,1.0,0.0,-0.5,-0.5,-1.0,-1.0,-0.5,1.0,-1.0,-1.0,-0.5,-0.5,0.5,0.0,-1.0,-0.5625,-0.5,-0.16666666666666666,0.0
40,3,4.0,4,3,0.0,-1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-1.0,0.5,0.0,0.5,0.5,-0.375,0.5,-0.16666666666666666,-1.0
41,3,4.0,2,4,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-0.5,-0.5,0.5,0.5,0.0,0.3125,0.25,-0.16666666666666666,0.0
42,1,3.0,3,4,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.0625,0.0,-0.16666666666666666,-0.5
43,2,4.0,3,3,0.0,-0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,-0.5,-0.5,0.0,0.5,0.0,0.3125,0.25,-0.3333333333333333,-0.5
44,4,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,3,2.0,5,0,1.0,-0.5,0.5,0.0,0.0,0.5,0.5,0.0,-0.5,0.0,-0.5,0.0,0.0,-0.5,0.5,0.125,0.0,-0.16666666666666666,-0.5
46,4,1.0,1,0,1.0,-0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0625,0.0,-0.16666666666666666,-0.5
47,2,3.0,2,4,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,-1.0,-1.0,0.0,0.5,0.5,0.5625,0.5,-0.6666666666666666,0.0
48,4,3.0,1,3,1.0,0.0,0.5,0.5,0.0,0.5,0.5,-0.5,0.5,0.0,-0.5,-0.5,0.0,1.0,0.0,0.25,0.5,-0.3333333333333333,0.0
49,1,3.0,1,4,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1875,0.25,0.0,0.0
50,4,1.0,4,2,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,-0.5,0.0,-0.5,1.0,0.5,0.5625,0.75,-0.3333333333333333,0.0
51,1,3.0,5,3,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,-0.5
52,2,3.0,3,3,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.3125,0.0,-0.5,0.0
53,2,2.0,1,2,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.625,0.5,0.0,1.0
54,3,2.0,4,3,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.5,1.0,0.0,-0.0625,0.5,0.0,0.0
55,4,2.0,3,4,1.0,-0.5,0.0,-0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.5,0.1875,-0.25,-0.5,-0.5
56,4,1.0,2,5,0.0,-0.5,-1.0,0.0,-1.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.5,0.0,-0.375,-0.25,-0.3333333333333333,-0.5
57,4,4.0,3,6,0.0,-1.0,0.5,-0.5,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.5,0.0,-0.5,1.0,0.0,-0.1875,0.5,-0.3333333333333333,-1.0
58,3,4.0,1,2,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.375,0.25,0.0,0.0
59,4,3.0,4,2,0.0,-1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.625,0.0,-0.5,-1.0
60,4,4.0,1,0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,-1.0,-1.0,0.0,0.0,0.5,0.625,0.25,-0.6666666666666666,0.0
61,1,3.0,4,4,,-1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.3125,0.5,0.0,-1.0
62,4,4.0,1,3,0.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,0.4375,0.0,-0.16666666666666666,-0.5
63,4,4.0,4,4,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,-1.0,-1.0,-0.5,-0.5,0.0,-0.1875,-0.25,-0.8333333333333334,-1.0
64,2,2.0,5,3,0.0,-1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,-0.5,0.0,0.5,0.5,0.5,0.6875,0.5,0.0,-1.0
65,4,1.0,2,4,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,-1.0,-1.0,-0.5,0.0,0.5,0.25,0.25,-0.8333333333333334,0.0
66,2,4.0,2,3,0.0,-1.0,0.5,1.0,-0.5,0.5,0.5,1.0,0.5,1.0,0.0,-0.5,0.5,0.5,0.5,0.5625,0.5,0.0,-1.0
67,1,1.0,1,4,0.0,0.0,-0.5,-0.5,-1.0,0.0,0.5,0.5,0.0,0.5,0.0,-0.5,0.0,-0.5,1.0,-0.0625,0.25,-0.16666666666666666,0.0
68,4,2.0,2,4,0.0,0.0,0.0,0.5,-0.5,0.5,0.5,0.5,0.5,0.0,-0.5,0.0,0.0,0.5,0.5,0.25,0.5,-0.16666666666666666,0.0
69,2,3.0,3,3,0.0,-1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.5,0.125,0.5,-0.16666666666666666,-1.0
70,4,1.0,3,1,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.875,0.5,0.16666666666666666,0.5
71,3,3.0,1,3,1.0,-0.5,1.0,0.5,1.0,1.0,-0.5,-0.5,1.0,-0.5,-1.0,-1.0,0.0,0.5,0.5,0.375,0.5,-0.6666666666666666,-0.5
72,2,1.0,3,6,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.5,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-0.4375,0.5,-1.0,-1.0
73,1,2.0,2,3,0.0,-1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.6875,0.0,-0.6666666666666666,-1.0
74,1,1.0,1,0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,-0.5,-0.5,0.0,1.0,0.5,0.25,0.75,-0.3333333333333333,0.0
75,2,1.0,3,4,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.5,0.0,-0.5,0.25,-0.3333333333333333,0.0
76,4,2.0,5,5,0.0,-1.0,-0.5,-1.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,-0.5,0.5,-0.5,0.5,0.0,-0.4375,0.25,-0.16666666666666666,-1.0
77,3,2.0,3,2,0.0,0.0,0.5,0.5,0.0,0.5,0.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.5,-0.5,0.125,0.0,-0.3333333333333333,0.0
78,2,3.0,2,3,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,-0.5,0.5,0.0,1.0,0.5,0.5,0.75,0.0,0.0
79,3,1.0,4,0,1.0,-1.0,1.0,0.5,-0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.25,1.0,-0.3333333333333333,-1.0
80,2,1.0,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.5,0.5,1.0,1.0,0.75,-0.16666666666666666,1.0
81,4,2.0,1,0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0625,0.0,-1.0,0.0
82,2,1.0,5,4,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.6875,0.75,0.6666666666666666,0.5
83,4,4.0,3,5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-0.75,0.5,0.0,-1.0
84,3,2.0,1,2,0.0,-0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,-1.0,-0.5,0.0,0.5,0.0,0.625,0.25,-0.5,-0.5
85,1,4.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,-0.0625,0.25,0.0,0.0
86,1,3.0,3,4,1.0,-0.5,-1.0,-0.5,-1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.5,-0.5,-0.375,0.0,0.0,-0.5
87,2,4.0,2,5,1.0,-1.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,0.0,-1.0,-1.0,-1.0,-0.5,-0.5,0.0625,-0.5,-1.0,-1.0
88,4,2.0,4,1,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,1.0,0.5,0.75,0.75,0.0,0.5
89,4,2.0,1,3,1.0,-1.0,0.0,0.5,0.0,0.5,0.5,0.5,-0.5,0.0,-0.5,-1.0,0.0,-1.0,1.0,0.1875,0.0,-0.5,-1.0
90,2,4.0,3,3,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,-1.0,-1.0,0.0,1.0,1.0,0.875,1.0,-0.6666666666666666,-1.0
91,1,3.0,3,6,0.0,-0.5,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,-0.1875,0.25,0.0,-0.5
92,3,4.0,3,3,1.0,-1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.25,-0.5,0.0,-1.0
93,1,4.0,5,4,0.0,-0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,-0.5,-0.5,-1.0,-0.5,0.0,0.375,-0.25,-0.6666666666666666,-0.5
94,4,3.0,1,3,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-0.5,0.0,1.0,0.0,0.4375,0.5,-0.16666666666666666,0.0
95,1,1.0,1,5,1.0,-1.0,-0.5,-0.5,-1.0,0.0,0.5,-0.5,-0.5,-0.5,-1.0,-1.0,-0.5,1.0,0.5,-0.375,0.75,-0.8333333333333334,-1.0
96,4,2.0,3,4,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,-0.5,-1.0,0.0,0.5,0.5,0.1875,0.5,-0.5,0.0
97,2,1.0,4,2,1.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-0.5,-0.5,0.0,0.5,0.5,0.4375,0.5,-0.3333333333333333,-0.5
98,2,2.0,5,0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,-0.5,-0.5,0.0,1.0,1.0,0.1875,1.0,-0.3333333333333333,0.0
99,1,3.0,3,0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,1.0,0.0,0.375,0.5,0.0,0.0
100,3,1.0,1,2,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,-0.5,-0.5,0.0,0.5,1.0,0.4375,0.75,-0.3333333333333333,0.0
101,2,3.0,1,3,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.1875,0.0,-0.16666666666666666,0.0
102,3,4.0,1,2,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,-0.5,-1.0,-1.0,0.0,1.0,0.5,0.25,0.75,-0.6666666666666666,0.0
103,1,2.0,3,4,1.0,-0.5,-1.0,0.5,-1.0,0.5,0.5,0.5,0.5,0.5,-1.0,-1.0,-1.0,0.5,0.0,0.125,0.25,-1.0,-0.5
104,4,1.0,3,6,1.0,0.0,-0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,-0.5,0.5,-0.5,1.0,1.0,0.375,1.0,-0.16666666666666666,0.0
105,1,2.0,3,0,1.0,-1.0,-0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-1.0
106,1,3.0,2,2,1.0,-1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,-0.5,0.5,0.5,0.1875,0.5,-0.3333333333333333,-1.0
107,1,1.0,3,3,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,-0.5,0.0,0.5,1.0,1.0,0.875,1.0,0.0,0.5
108,1,4.0,4,3,0.0,-0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,-0.5,-0.5,-0.5,-0.5,0.0,0.25,-0.25,-0.5,-0.5
109,1,4.0,1,2,0.0,-1.0,0.5,0.5,0.5,-0.5,-0.5,-1.0,-1.0,0.5,-0.5,0.5,0.5,-0.5,0.5,-0.125,0.0,0.16666666666666666,-1.0
110,4,3.0,2,5,0.0,-1.0,0.5,0.0,-0.5,0.5,0.5,0.0,0.0,0.0,-0.5,-0.5,0.5,0.0,0.0,0.125,0.0,-0.16666666666666666,-1.0
111,4,2.0,4,0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.625,0.0,-0.6666666666666666,-1.0
112,3,4.0,3,3,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.5
113,2,3.0,2,0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,-1.0,-1.0,0.0,0.5,0.5,0.25,0.5,-0.6666666666666666,0.0
114,1,2.0,3,0,1.0,-1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,-0.5,-0.5,0.0,1.0,0.0,0.25,0.5,-0.3333333333333333,-1.0
115,2,2.0,4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0625,0.25,0.0,0.0
116,3,4.0,4,3,0.0,-0.5,0.5,0.5,0.0,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,1.0,-1.0,0.5,0.5,-0.0625,0.5,-0.16666666666666666,-0.5
117,3,2.0,1,3,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,-0.5,0.0,0.0,1.0,0.5,0.625,0.75,-0.16666666666666666,0.0
118,3,3.0,1,3,0.0,-0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,-0.5,-1.0,0.5,1.0,0.5,0.625,0.75,-0.3333333333333333,-0.5
119,2,4.0,3,3,0.0,-1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5625,0.25,0.0,-1.0
120,3,4.0,1,2,1.0,-1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.3125,0.25,-0.16666666666666666,-1.0
121,4,1.0,2,4,1.0,0.0,-1.0,-0.5,-1.0,0.0,0.5,0.5,0.0,0.0,-1.0,0.0,0.5,1.0,0.5,-0.1875,0.75,-0.16666666666666666,0.0
122,2,1.0,2,0,1.0,-1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,-0.5,-0.5,0.0,0.5,0.0,0.3125,0.25,-0.3333333333333333,-1.0
123,4,3.0,5,3,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.6875,0.75,0.16666666666666666,0.0
124,1,1.0,4,2,1.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,-0.5,-0.5,0.5,0.5,0.5,0.375,0.5,-0.16666666666666666,-1.0
125,1,4.0,4,3,0.0,-0.5,-0.5,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.5,0.0,-0.0625,0.25,-0.5,-0.5
126,1,1.0,4,0,1.0,-1.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
127,3,2.0,3,0,0.0,-0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,-0.5,-0.5,0.0,0.0,0.0,0.4375,0.0,-0.3333333333333333,-0.5
128,2,4.0,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.5,0.125,0.25,-0.16666666666666666,0.0
129,1,4.0,3,4,0.0,-0.5,0.0,0.0,0.5,0.0,0.5,-0.5,0.0,0.5,-1.0,-1.0,0.0,0.0,0.0,0.125,0.0,-0.6666666666666666,-0.5
130,2,2.0,2,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-0.5,0.0,-1.0,-0.125,-0.5,-0.5,-1.0
131,1,4.0,5,3,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.25,0.16666666666666666,0.0
132,1,1.0,2,0,1.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,-0.5,-0.5,0.0,1.0,1.0,0.375,1.0,-0.3333333333333333,-0.5
133,1,3.0,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-1.0,0.5,-0.5,-0.5,0.0,0.25,-0.25,-0.3333333333333333,0.0
134,3,2.0,3,3,1.0,0.5,0.5,0.5,0.0,0.5,-0.5,-0.5,-0.5,-1.0,-1.0,-0.5,-1.0,0.5,0.5,-0.125,0.5,-0.8333333333333334,0.5
135,2,2.0,5,2,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.8125,0.5,0.0,0.0
136,3,4.0,1,3,0.0,-1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.375,0.75,0.3333333333333333,-1.0
137,1,3.0,4,4,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
138,2,4.0,1,3,0.0,-0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.5
139,3,2.0,3,3,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-0.5,0.0,0.0,0.125,0.0,-0.8333333333333334,-1.0
140,3,3.0,3,4,0.0,-0.5,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5,-1.0,-0.5,-0.5,0.5,0.5,-0.25,0.5,-0.6666666666666666,-0.5
141,1,4.0,3,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6875,0.75,0.0,0.0
142,1,4.0,3,3,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.0,-0.1875,-0.25,-0.3333333333333333,-1.0
143,2,4.0,1,0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-1.0,-0.5,-0.5,0.0,0.0,-0.1875,0.0,-0.6666666666666666,-1.0
