,timestep,case_id,attitude,subnorms,pbc,adoption_status,geoid,actualpayback,intention,tolerated_payback,year
41177,11,51454,0.6000000000000001,1.0,1,1,360010019013012,0.0,0.81192,15.0,2016.0
41178,11,24386,0.625,0.5,1,1,360010005013003,0.0,0.7696625,7.5,2016.0
41179,11,24158,0.5872970396655293,0.75,1,1,360010004031000,0.0,0.7789030136102302,15.0,2016.0
41180,11,28580,0.71875,0.25,1,1,360010135063012,0.0,0.7868593749999999,10.0,2016.0
41181,11,24627,0.375,-0.5,1,0,360010005014001,0.0,0.5436374999999999,6.0,2016.0
41182,11,353,0.125,0.25,1,0,360010136012003,0.0,0.5067875,7.5,2016.0
41183,11,74347,-0.25,0.0,1,0,360010130002020,0.0,0.30287499999999995,6.0,2016.0
41184,11,28549,0.5986626576719847,0.75,1,1,360010135063012,0.0,0.7842641756238751,6.0,2016.0
41185,11,28633,0.6492814680955792,0.75,1,1,360010135063012,0.0,0.8081410685006847,7.5,2016.0
41186,11,45615,0.4375,0.25,1,0,360010005022020,0.0,0.6541937499999999,15.0,2016.0
41187,11,30684,0.5277536296296296,1.0,1,1,360010004011034,0.0,0.7778413870962962,15.0,2016.0
41188,11,24144,0.5895647348063853,0.75,1,1,360010004031000,0.0,0.7799726854081719,15.0,2016.0
